,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
9794,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,American (New),Francie,4.5,181,136 Broadway,(718) 218-7572,31,18,49
9795,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Seafood,Maison Premiere,4.0,1253,298 Bedford Ave,(347) 889-5710,31,18,49
9796,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Thai,Sea,3.5,3477,114 N 6th St,(718) 384-8850,31,18,49
9797,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Mediterranean,Jack's Wife Freda,4.0,55,258 Wythe Ave,(718) 355-8280,31,18,49
9798,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,American (New),Sweetwater Restaurant,4.0,469,105 N 6th St,(718) 963-0608,31,18,49
9799,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Szechuan,Birds of a Feather,4.0,602,191 Grand St,(718) 969-6800,31,18,49
9800,Central Park S & 6 Ave,40.76590936,-73.97634151,French,La Grande Boucherie,4.5,2452,145 W 53rd St,(212) 510-7714,0,65,65
9801,Central Park S & 6 Ave,40.76590936,-73.97634151,Indian,Bengal Tiger Indian Food,4.5,2313,58 W 56th St,(212) 265-2703,0,65,65
9802,Central Park S & 6 Ave,40.76590936,-73.97634151,Italian,Quality Italian,4.0,1397,57 W 57th St,(212) 390-1111,0,65,65
9803,Central Park S & 6 Ave,40.76590936,-73.97634151,Steakhouses,Quality Meats,4.0,2286,57 W 58th St,(212) 371-7777,0,65,65
9804,Central Park S & 6 Ave,40.76590936,-73.97634151,Cocktail Bars,Tanner Smiths,4.5,2041,204 W 55th St,(646) 590-2034,0,65,65
9805,Central Park S & 6 Ave,40.76590936,-73.97634151,Steakhouses,Tuscany Steakhouse,4.5,233,117 W 58th St,(212) 757-8630,0,65,65
9806,Central Park S & 6 Ave,40.76590936,-73.97634151,Pizza,Angelo's Coal Oven Pizzeria,4.0,1193,117 W 57th St,(212) 333-4333,0,65,65
9807,Central Park S & 6 Ave,40.76590936,-73.97634151,Greek,Loi Estiatorio,4.5,457,132 W 58th St,(212) 713-0015,0,65,65
9808,Central Park S & 6 Ave,40.76590936,-73.97634151,Szechuan,Blue Willow 夜来湘,4.5,949,40 W 56th St,(212) 213-2299,0,65,65
9809,Central Park S & 6 Ave,40.76590936,-73.97634151,Vegan,Beyond Sushi,4.5,841,62 W 56th St,(646) 964-5097,0,65,65
9810,Central Park S & 6 Ave,40.76590936,-73.97634151,French,Le Bernardin,4.5,2917,155 W 51st St,(212) 554-1515,0,65,65
9811,Central Park S & 6 Ave,40.76590936,-73.97634151,Italian,Pazza Notte,4.0,1047,1375 6th Ave,(212) 765-6288,0,65,65
9812,Central Park S & 6 Ave,40.76590936,-73.97634151,Pubs,Judge Roy Bean Public House,4.5,890,38 W 56th St,(212) 262-8300,0,65,65
9813,Central Park S & 6 Ave,40.76590936,-73.97634151,French,Quality Bistro,4.0,333,120 W 55th St,(212) 433-3330,0,65,65
9814,Central Park S & 6 Ave,40.76590936,-73.97634151,Sushi Bars,Nobu Fifty Seven,4.0,1467,40 W 57th St,(212) 757-3000,0,65,65
9815,Central Park S & 6 Ave,40.76590936,-73.97634151,Seafood,Ocean Prime,4.5,798,123 W 52nd St,(212) 956-1404,0,65,65
9816,Central Park S & 6 Ave,40.76590936,-73.97634151,Asian Fusion,wagamama - midtown,4.5,327,100 W 55th St,(332) 900-6111,0,65,65
9817,Central Park S & 6 Ave,40.76590936,-73.97634151,Greek,Nerai,4.5,691,55 E 54th St,(212) 759-5554,0,65,65
9818,Central Park S & 6 Ave,40.76590936,-73.97634151,Cocktail Bars,Vida Verde,4.5,1578,248 W 55th St,(646) 657-0565,0,65,65
9819,Central Park S & 6 Ave,40.76590936,-73.97634151,American (New),Haswell Green's,4.5,531,240 W 52nd St,(212) 245-2801,0,65,65
9820,W 41 St & 8 Ave,40.75640548,-73.9900262,Tapas/Small Plates,Boqueria W40th,4.0,706,260 W 40th St,(212) 255-6047,21,36,57
9821,W 41 St & 8 Ave,40.75640548,-73.9900262,Italian,Carmine's Italian Restaurant - Times Square,4.0,4625,200 W 44th St,(212) 221-3800,21,36,57
9822,W 41 St & 8 Ave,40.75640548,-73.9900262,Tacos,Los Tacos No.1,4.5,2807,229 W 43rd St,(212) 574-4696,21,36,57
9823,W 41 St & 8 Ave,40.75640548,-73.9900262,American (New),Bea,4.0,2878,403 W 43rd St,(212) 602-1910,21,36,57
9824,W 41 St & 8 Ave,40.75640548,-73.9900262,Cocktail Bars,Dutch Freds,4.5,2013,307 W 47th St,(646) 918-6923,21,36,57
9825,W 41 St & 8 Ave,40.75640548,-73.9900262,Burgers,Black Iron Burger,4.0,1156,245 W 38th St,(646) 476-3116,21,36,57
9826,W 41 St & 8 Ave,40.75640548,-73.9900262,Ramen,Tonchin,4.5,1950,13 W 36th St,(646) 692-9912,21,36,57
9827,W 41 St & 8 Ave,40.75640548,-73.9900262,Japanese,Gyu-Kaku Japanese BBQ,4.0,1372,321 W 44th St,(646) 692-9115,21,36,57
9828,W 41 St & 8 Ave,40.75640548,-73.9900262,Latin American,Buena Vista Restaurant & Bar,4.5,372,536 9th Ave,(212) 388-5040,21,36,57
9829,W 41 St & 8 Ave,40.75640548,-73.9900262,Pizza,John's of Times Square,4.0,2484,260 W 44th St,(212) 391-7560,21,36,57
9830,W 41 St & 8 Ave,40.75640548,-73.9900262,Sushi Bars,Zen Ramen & Sushi,4.5,2647,150 W 36th street,(646) 870-7509,21,36,57
9831,W 41 St & 8 Ave,40.75640548,-73.9900262,Vietnamese,OBAO,4.0,4014,647 9th Ave,(212) 245-8880,21,36,57
9832,W 41 St & 8 Ave,40.75640548,-73.9900262,Korean,Anytime Kitchen ,4.5,2710,23 W 32nd St,(646) 669-7733,21,36,57
9833,W 41 St & 8 Ave,40.75640548,-73.9900262,Italian,Tony's Di Napoli,4.0,2582,147 W 43rd St,(212) 221-0100,21,36,57
9834,W 41 St & 8 Ave,40.75640548,-73.9900262,French,La Grande Boucherie,4.5,2452,145 W 53rd St,(212) 510-7714,21,36,57
9835,W 41 St & 8 Ave,40.75640548,-73.9900262,Dim Sum,Awesum Dimsum,4.5,313,612 8th Ave,(212) 520-8099,21,36,57
9836,W 41 St & 8 Ave,40.75640548,-73.9900262,Vegan,Beyond Sushi,4.5,712,134 West 37th St,(212) 564-0869,21,36,57
9837,W 41 St & 8 Ave,40.75640548,-73.9900262,American (New),Hold Fast Kitchen & Spirits,4.5,603,364 W 46th St,(917) 261-6691,21,36,57
9838,W 41 St & 8 Ave,40.75640548,-73.9900262,French,Le Bernardin,4.5,2917,155 W 51st St,(212) 554-1515,21,36,57
9839,W 41 St & 8 Ave,40.75640548,-73.9900262,American (New),Bacall's,4.0,429,220 West 44th St,(212) 944-2474,21,36,57
9840,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Dim Sum,Din Soup Dumplings,4.5,199,162 Montague St,(718) 550-3888,3,20,23
9841,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Pizza,Dellarocco's Brick Oven Pizza,4.0,359,214 Hicks St,(718) 858-1010,3,20,23
9842,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,American (Traditional),Grand Canyon Restaurant,4.5,107,143 Montague St,(347) 889-6670,3,20,23
9843,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Wine Bars,Felice - Montague,4.0,66,84 Montague St,(718) 475-9877,3,20,23
9844,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Pubs,Custom House,3.0,202,139 Montague St,(718) 643-6000,3,20,23
9845,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Sushi Bars,Iron Chef House,4.0,468,92 Clark St,(718) 858-8517,3,20,23
9846,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,American (New),Henry's End,4.0,386,72 Henry St,(718) 834-1776,3,20,23
9847,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Breakfast & Brunch,Colonie,4.0,665,127 Atlantic Ave,(718) 855-7500,3,20,23
9848,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Pizza,Juliana's,4.5,2678,19 Old Fulton St,(718) 596-6700,3,20,23
9849,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,American (New),Boutros,4.5,197,185 Atlantic Ave,(718) 403-0055,3,20,23
9850,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Sushi Bars,Sushi Gallery,4.5,149,71 Clark St,(718) 222-0308,3,20,23
9851,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,American (New),The Osprey,4.0,319,60 Furman St,(347) 696-2505,3,20,23
9852,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Cocktail Bars,The Binc,4.5,97,60 Henry St,(718) 624-1444,3,20,23
9853,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Thai,Lantern,3.5,508,101 Montague St,(718) 237-2594,3,20,23
9854,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Coffee & Tea,Vineapple Cafe,4.5,146,71 Pineapple St,(347) 799-1035,3,20,23
9855,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Cocktail Bars,Pilot,4.0,313,Pier 6 Brooklyn Bridge Park,(347) 799-1035,3,20,23
9856,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Pizza,BRADO NYCThinCrust Pizza,4.0,168,155 Atlantic Ave,(929) 298-1531,3,20,23
9857,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Pizza,Circa Brewing,4.0,422,141 Lawrence St,(718) 858-0055,3,20,23
9858,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,American (New),Clover Hill,4.5,47,20 Columbia Pl,(347) 457-6850,3,20,23
9859,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Pizza,Luzzo's BK,4.0,219,145 Atlantic Ave,(718) 855-6400,3,20,23
9860,Catherine St & Monroe St,40.71117444,-73.99682619,Diners,Golden Diner,4.5,429,123 Madison St,(917) 472-7800,24,7,31
9861,Catherine St & Monroe St,40.71117444,-73.99682619,Thai,Wayla,4.5,645,100 Forsyth St,(212) 206-2500,24,7,31
9862,Catherine St & Monroe St,40.71117444,-73.99682619,Chinese,Tasty Hand-Pulled Noodles,4.0,1853,1 Doyers St,(212) 791-1817,24,7,31
9863,Catherine St & Monroe St,40.71117444,-73.99682619,Chinese,Noodle Village,4.0,1383,13 Mott St,(212) 233-0788,24,7,31
9864,Catherine St & Monroe St,40.71117444,-73.99682619,Burgers,Au Cheval,4.5,846,33 Cortlandt Aly,(646) 350-2429,24,7,31
9865,Catherine St & Monroe St,40.71117444,-73.99682619,Shanghainese,Joe's Shanghai,4.0,7216,46 Bowery St,(212) 233-8888,24,7,31
9866,Catherine St & Monroe St,40.71117444,-73.99682619,Steakhouses,Carne Mare,4.5,224,89 South St,(212) 280-4600,24,7,31
9867,Catherine St & Monroe St,40.71117444,-73.99682619,Chinese,Chinese Tuxedo,4.0,473,5 Doyers St,(646) 355-8693,24,7,31
9868,Catherine St & Monroe St,40.71117444,-73.99682619,Dim Sum,Golden Unicorn,3.5,2061,18 E Broadway,(212) 941-0911,24,7,31
9869,Catherine St & Monroe St,40.71117444,-73.99682619,Chinese,Wok Wok Southeast Asian Kitchen,4.0,1193,11 Mott St,(917) 388-3627,24,7,31
9870,Catherine St & Monroe St,40.71117444,-73.99682619,Wine Bars,Tomiño Taberna Gallega,4.5,424,192 Grand St,(212) 933-4763,24,7,31
9871,Catherine St & Monroe St,40.71117444,-73.99682619,Italian,Gelso & Grand,4.5,1442,186 Grand St,(212) 226-1600,24,7,31
9872,Catherine St & Monroe St,40.71117444,-73.99682619,Chinese,Hop Lee Restaurant,4.0,374,16 Mott St,(212) 962-6475,24,7,31
9873,Catherine St & Monroe St,40.71117444,-73.99682619,Mexican,Jajaja Mexicana,4.5,1200,162 E Broadway,(646) 883-5453,24,7,31
9874,Catherine St & Monroe St,40.71117444,-73.99682619,Cocktail Bars,Double Chicken Please,4.5,497,115 Allen St,(646) 678-5452,24,7,31
9875,Catherine St & Monroe St,40.71117444,-73.99682619,Hong Kong Style Cafe,E Noodle 粥麵館 - Chinatown,4.0,152,5 Catherine St,(212) 226-8919,24,7,31
9876,Catherine St & Monroe St,40.71117444,-73.99682619,Chinese,Hwa Yuan,4.0,471,42 E Broadway,(212) 966-6002,24,7,31
9877,Catherine St & Monroe St,40.71117444,-73.99682619,Szechuan,Ye's Apothecary,4.5,356,119 Orchard St,(212) 966-6002,24,7,31
9878,Catherine St & Monroe St,40.71117444,-73.99682619,American (New),Crown Shy,4.0,557,70 Pine St,(212) 517-1932,24,7,31
9879,Catherine St & Monroe St,40.71117444,-73.99682619,Taiwanese,Taiwan Pork Chop House,4.0,635,3 Doyers St,(212) 791-7007,24,7,31
9880,Newport Pkwy,40.7287448,-74.0321082,Japanese,DOMODOMO Jersey City,4.5,680,200 Greene St,(201) 267-0222,2,9,11
9881,Newport Pkwy,40.7287448,-74.0321082,American (New),Fire & Oak - Jersey City,4.0,919,479 Washington Blvd,(201) 610-9610,2,9,11
9882,Newport Pkwy,40.7287448,-74.0321082,Italian,Battello,3.5,745,502 Washington Blvd,(201) 798-1798,2,9,11
9883,Newport Pkwy,40.7287448,-74.0321082,American (Traditional),Dorrian's Red Hand,4.0,292,555 Washington Blvd,(201) 626-6660,2,9,11
9884,Newport Pkwy,40.7287448,-74.0321082,Korean,ONDO Jersey City,4.5,162,3 2nd St,(201) 721-6771,2,9,11
9885,Newport Pkwy,40.7287448,-74.0321082,Gastropubs,Hudson & Co,4.0,770,3 2nd St,(201) 685-7330,2,9,11
9886,Newport Pkwy,40.7287448,-74.0321082,Cuban,Rumba Cubana,4.5,524,235 Pavonia Ave,(201) 878-4400,2,9,11
9887,Newport Pkwy,40.7287448,-74.0321082,Szechuan,Chef Tan Newport 蜀湘门第,3.5,220,558 Washington Blvd,(201) 987-7070,2,9,11
9888,Newport Pkwy,40.7287448,-74.0321082,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,2,9,11
9889,Newport Pkwy,40.7287448,-74.0321082,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,2,9,11
9890,Newport Pkwy,40.7287448,-74.0321082,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,2,9,11
9891,Newport Pkwy,40.7287448,-74.0321082,Steakhouses,Ruth's Chris Steak House,4.0,216,499 Washington Blvd,(201) 448-8664,2,9,11
9892,Newport Pkwy,40.7287448,-74.0321082,Cuban,La Casa,4.5,306,54 Newark St,(201) 683-7970,2,9,11
9893,Newport Pkwy,40.7287448,-74.0321082,Japanese,Komegashi Too,3.5,492,99 Town Square Pl,(201) 533-8888,2,9,11
9894,Newport Pkwy,40.7287448,-74.0321082,American (New),Belo Bar & Kitchen ,4.0,150,104 Hudson St,(201) 222-0099,2,9,11
9895,Newport Pkwy,40.7287448,-74.0321082,Pizza,Loradella's Family Pizzeria,3.5,134,126 River Dr S,(201) 963-4900,2,9,11
9896,Newport Pkwy,40.7287448,-74.0321082,Indian,Empyrean Indian Kitchen & Bar,4.5,190,20 Hudson Pl,(201) 683-4160,2,9,11
9897,Newport Pkwy,40.7287448,-74.0321082,Mexican,Orale Mexican Kitchen,4.0,1327,341 Grove St,(201) 333-0001,2,9,11
9898,Newport Pkwy,40.7287448,-74.0321082,Conveyor Belt Sushi,Kura Revolving Sushi Bar ,4.0,91,525 Washington Blvd,(551) 842-3330,2,9,11
9899,Newport Pkwy,40.7287448,-74.0321082,Desserts,The Cheesecake Factory,3.0,652,30 Mall Dr W,(201) 876-5810,2,9,11
9900,Heights Elevator,40.74871594538023,-74.04044330120087,Pubs,Corkscrew Bar,4.0,189,61 Congress St,(201) 239-0087,7,11,18
9901,Heights Elevator,40.74871594538023,-74.04044330120087,Cocktail Bars,Fox and Crow,4.0,221,594 Palisade Ave,(201) 984-2775,7,11,18
9902,Heights Elevator,40.74871594538023,-74.04044330120087,Italian,Corto,4.0,277,507 Palisade Ave,(201) 420-6290,7,11,18
9903,Heights Elevator,40.74871594538023,-74.04044330120087,Pizza,Panello,4.0,219,720 Monroe St,(201) 683-4734,7,11,18
9904,Heights Elevator,40.74871594538023,-74.04044330120087,Breakfast & Brunch,The Cliff,4.0,236,38 Congress St,(201) 626-4046,7,11,18
9905,Heights Elevator,40.74871594538023,-74.04044330120087,Wine Bars,Grand Vin,4.0,544,500 Grand St,(201) 622-7009,7,11,18
9906,Heights Elevator,40.74871594538023,-74.04044330120087,Cocktail Bars,Low Fidelity,4.5,193,328 Palisade Ave,(201) 795-3600,7,11,18
9907,Heights Elevator,40.74871594538023,-74.04044330120087,Mexican,Orale Mexican Kitchen,4.0,329,1426 Willow Ave,(201) 942-3937,7,11,18
9908,Heights Elevator,40.74871594538023,-74.04044330120087,Coffee & Tea,Black Rail Coffee,4.5,169,800 Jackson St,(201) 222-7400,7,11,18
9909,Heights Elevator,40.74871594538023,-74.04044330120087,Cafes,Lil' dove cafe,5.0,25,589 Palisade Ave,(201) 222-7400,7,11,18
9910,Heights Elevator,40.74871594538023,-74.04044330120087,American (Traditional),Zack's Oak Bar & Restaurant,4.0,644,232 Willow Ave,(201) 653-7770,7,11,18
9911,Heights Elevator,40.74871594538023,-74.04044330120087,Italian,IL Tavolo di’ Palmisano,4.0,224,700 Clinton St,(201) 253-0591,7,11,18
9912,Heights Elevator,40.74871594538023,-74.04044330120087,Irish,Carpe Diem Pub & Restaurant,4.0,266,1405 Grand St,(201) 792-0050,7,11,18
9913,Heights Elevator,40.74871594538023,-74.04044330120087,French,Barbès Restaurant,4.0,311,1300 Park Ave,(201) 610-1000,7,11,18
9914,Heights Elevator,40.74871594538023,-74.04044330120087,Vietnamese,Saigon Bistro,4.5,150,514 Central Ave,(201) 383-9992,7,11,18
9915,Heights Elevator,40.74871594538023,-74.04044330120087,American (Traditional),Court Street Restaurant & Bar,4.0,327,61 6th St,(201) 795-4515,7,11,18
9916,Heights Elevator,40.74871594538023,-74.04044330120087,Coffee & Tea,Griot Cafe,5.0,266,398 Central Ave,(201) 420-9444,7,11,18
9917,Heights Elevator,40.74871594538023,-74.04044330120087,Pizza,Renato's Pizza Masters,4.0,479,278 Central Ave,(201) 659-2232,7,11,18
9918,Heights Elevator,40.74871594538023,-74.04044330120087,Cocktail Bars,Saku,4.0,341,936 Park Ave,(201) 942-3956,7,11,18
9919,Heights Elevator,40.74871594538023,-74.04044330120087,Cuban,The Cuban Restaurant and Bar,4.0,1154,333 Washington St,(201) 795-9899,7,11,18
9920,India St & Manhattan Ave,40.73232194,-73.9550858,Taiwanese,Wenwen,4.0,192,1025 Manhattan Ave,(646) 901-5644,21,22,43
9921,India St & Manhattan Ave,40.73232194,-73.9550858,Cocktail Bars,Sama Street,5.0,196,988 Manhattan Ave,(929) 276-3140,21,22,43
9922,India St & Manhattan Ave,40.73232194,-73.9550858,American (New),Esme,4.5,408,999 Manhattan Ave,(347) 689-3071,21,22,43
9923,India St & Manhattan Ave,40.73232194,-73.9550858,Polish,Karczma,4.5,679,136 Greenpoint Ave,(718) 349-1744,21,22,43
9924,India St & Manhattan Ave,40.73232194,-73.9550858,Mexican,Oxomoco,4.0,600,128 Greenpoint Ave,(646) 688-4180,21,22,43
9925,India St & Manhattan Ave,40.73232194,-73.9550858,Japanese,KanaHashi,4.5,211,981 Manhattan Ave,(718) 906-9871,21,22,43
9926,India St & Manhattan Ave,40.73232194,-73.9550858,Modern European,Kaskade,4.5,31,123 Greenpoint Ave,(347) 599-0039,21,22,43
9927,India St & Manhattan Ave,40.73232194,-73.9550858,Bakeries,Radio Bakery,4.5,24,135 India St,(347) 599-0039,21,22,43
9928,India St & Manhattan Ave,40.73232194,-73.9550858,Italian,Naked Dog,4.5,282,47 Java St,(929) 337-8096,21,22,43
9929,India St & Manhattan Ave,40.73232194,-73.9550858,American (New),Madre,4.5,157,214 Franklin St,(718) 389-8700,21,22,43
9930,India St & Manhattan Ave,40.73232194,-73.9550858,Gastropubs,The Brew Inn,4.0,186,924 Manhattan Ave,(718) 564-7155,21,22,43
9931,India St & Manhattan Ave,40.73232194,-73.9550858,Pizza,Paulie Gee's,4.5,1356,60 Greenpoint Ave,(347) 987-3747,21,22,43
9932,India St & Manhattan Ave,40.73232194,-73.9550858,Chicken Shop,Pelicana Chicken,4.0,104,941 Manhattan Ave,(718) 349-2172,21,22,43
9933,India St & Manhattan Ave,40.73232194,-73.9550858,Sandwiches,The Blue Light Speak Cheesy,4.5,103,158 Green St,(714) 519-6374,21,22,43
9934,India St & Manhattan Ave,40.73232194,-73.9550858,Seafood,Lobster Joint,4.0,704,1073 Manhattan Ave,(718) 389-8990,21,22,43
9935,India St & Manhattan Ave,40.73232194,-73.9550858,French,Citroën,4.5,99,931 Manhattan Ave,(718) 734-2220,21,22,43
9936,India St & Manhattan Ave,40.73232194,-73.9550858,Vietnamese,Di An Di,4.0,353,68 Greenpoint Ave,(718) 576-3914,21,22,43
9937,India St & Manhattan Ave,40.73232194,-73.9550858,Vegan,Jungle Cafe,4.0,289,131 Greenpoint Ave,(347) 987-4981,21,22,43
9938,India St & Manhattan Ave,40.73232194,-73.9550858,Pubs,TØRST,4.5,445,615 Manhattan Ave,(718) 389-6034,21,22,43
9939,India St & Manhattan Ave,40.73232194,-73.9550858,Ramen,Enerugi Ramen,4.5,24,1020 Manhattan Ave,(347) 927-2636,21,22,43
9940,Amsterdam Ave & W 125 St,40.813358,-73.956461,Italian,314 Pizza Pasta & Cocktail Bar,4.5,139,3143 Broadway,(646) 682-7645,36,1,37
9941,Amsterdam Ave & W 125 St,40.813358,-73.956461,Italian,Pisticci,4.0,1037,125 La Salle St,(212) 932-3500,36,1,37
9942,Amsterdam Ave & W 125 St,40.813358,-73.956461,Barbeque,Dinosaur Bar-B-Que,4.0,3484,700 W 125th St,(212) 694-1777,36,1,37
9943,Amsterdam Ave & W 125 St,40.813358,-73.956461,Gastropubs,The Expat,4.0,128,64 Tiemann Pl,(646) 410-2922,36,1,37
9944,Amsterdam Ave & W 125 St,40.813358,-73.956461,Ramen,Jin Ramen,4.0,1161,3183 Broadway,(646) 559-2862,36,1,37
9945,Amsterdam Ave & W 125 St,40.813358,-73.956461,Italian,Max Soha Restaurant,4.0,438,1274 Amsterdam Ave,(212) 531-2221,36,1,37
9946,Amsterdam Ave & W 125 St,40.813358,-73.956461,French,Maison Harlem,4.0,577,341 St Nicholas Ave,(212) 222-9224,36,1,37
9947,Amsterdam Ave & W 125 St,40.813358,-73.956461,Cajun/Creole,Cap't Loui,4.0,237,3147 Broadway,(212) 222-6608,36,1,37
9948,Amsterdam Ave & W 125 St,40.813358,-73.956461,American (Traditional),Baylander Steel Beach,4.0,154,125th St W Harlem Piers,(212) 222-6608,36,1,37
9949,Amsterdam Ave & W 125 St,40.813358,-73.956461,American (New),Clay,4.0,192,553 Manhattan Ave,(212) 729-1850,36,1,37
9950,Amsterdam Ave & W 125 St,40.813358,-73.956461,American (Traditional),BLVD Bistro,4.0,1400,2149 Frederick Douglass Blvd,(212) 678-6200,36,1,37
9951,Amsterdam Ave & W 125 St,40.813358,-73.956461,Soul Food,Charle's Pan Fried Chicken,4.5,17,439 W 125th St,(212) 281-1800,36,1,37
9952,Amsterdam Ave & W 125 St,40.813358,-73.956461,Pizza,Sottocasa Pizzeria - Harlem,4.5,344,227 Lenox Ave,(646) 928-4870,36,1,37
9953,Amsterdam Ave & W 125 St,40.813358,-73.956461,Bars,Enoteca Harlem,5.0,38,2220 Frederick Douglas,(646) 928-4870,36,1,37
9954,Amsterdam Ave & W 125 St,40.813358,-73.956461,French,Renaissance Harlem,4.0,342,2245 Adam Clayton Powell,(646) 838-7604,36,1,37
9955,Amsterdam Ave & W 125 St,40.813358,-73.956461,Asian Fusion,Nikko Hibachi Asian Fusion,3.5,416,1280 Amsterdam Ave,(212) 531-1188,36,1,37
9956,Amsterdam Ave & W 125 St,40.813358,-73.956461,Italian,Babbalucci,4.0,471,331 Lenox Ave,(646) 918-6572,36,1,37
9957,Amsterdam Ave & W 125 St,40.813358,-73.956461,Seafood,B2runch Harlem,4.0,337,271 W 119th St,(212) 280-2248,36,1,37
9958,Amsterdam Ave & W 125 St,40.813358,-73.956461,Italian,Vinatería,4.0,625,2211 Frederick Douglass Blvd,(212) 662-8462,36,1,37
9959,Amsterdam Ave & W 125 St,40.813358,-73.956461,American (New),Toast,3.5,354,3157 Broadway,(212) 662-1144,36,1,37
9960,Bedford Ave & Montgomery St,40.665816,-73.956934,French,Oxalis,4.5,246,791 Washington Ave,(347) 627-8298,2,23,25
9961,Bedford Ave & Montgomery St,40.665816,-73.956934,Pizza,Barboncino Pizza & Bar,4.5,1138,781 Franklin Ave,(718) 483-8834,2,23,25
9962,Bedford Ave & Montgomery St,40.665816,-73.956934,Ethiopian,Ras Plant Based,5.0,347,739 Franklin Ave,(718) 701-8801,2,23,25
9963,Bedford Ave & Montgomery St,40.665816,-73.956934,Thai,Amy Thai Bistro,4.5,301,545 Flatbush Ave,(718) 462-1555,2,23,25
9964,Bedford Ave & Montgomery St,40.665816,-73.956934,Cocktail Bars,Altar,4.5,67,645 Sterling Pl,(718) 462-1555,2,23,25
9965,Bedford Ave & Montgomery St,40.665816,-73.956934,Soul Food,Cornbread Brooklyn,4.5,288,409 Eastern Pkwy,(718) 462-1555,2,23,25
